plot,year,scan_date,USDA_symbol,all,plant,leaf,count,total_area,petiole,file,notes
non_plot,2017,2017-04-20,AGHE2,TRUE,2,NA,14,21.885,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,2,1,2,3.34,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,2,2,2,3.54,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,2,3,2,4.045,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,TRUE,3,NA,22,39.873,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,3,1,4,6.738,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,3,2,1,4.968,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,3,3,3,5.937,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,TRUE,4,NA,16,14.116,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,4,1,1,3.236,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,4,2,3,4.281,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,4,3,1,2.733,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,TRUE,5,NA,23,32.248,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,5,1,1,3.834,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,5,2,1,2.823,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,5,3,2,2.533,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,TRUE,6,NA,15,35.402,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,6,1,3,7.372,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,6,2,1,5.843,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,6,3,2,4.88,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,TRUE,7,NA,14,42.174,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,7,1,2,7.885,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,7,2,1,5.526,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,7,3,1,5.99,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,TRUE,8,NA,17,25.683,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,8,1,3,5.271,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,8,2,1,2.894,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,8,3,1,5.687,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2019,2019-12-20,ACMO2,FALSE,1,1,1,9.681,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,1,2,1,9.008,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,1,3,3,8.834,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,TRUE,1,NA,20,86.097,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,2,1,1,7.864,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,2,2,1,6.52,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,2,3,1,8.829,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,TRUE,2,NA,18,65.584,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,3,1,1,4.621,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,3,2,1,10.276,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,3,3,2,9.697,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,TRUE,3,NA,20,80.329,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,4,1,1,5.465,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,4,2,1,4.098,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,4,3,3,7.705,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,TRUE,4,NA,23,71.791,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,5,1,1,8.645,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,5,2,2,5.518,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,5,3,1,8.309,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,TRUE,5,NA,27,68.064,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,6,1,2,6.718,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,6,2,2,6.302,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,6,3,2,5.412,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,TRUE,6,NA,27,54.883,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,7,1,1,3.98,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,7,2,1,5.427,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,7,3,1,6.017,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,TRUE,7,NA,13,42.232,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,8,1,1,4.722,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,8,2,1,6.936,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,FALSE,8,3,2,7.046,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,ACMO2,TRUE,8,NA,13,38.443,FALSE,data-raw/all-scans/scans-20122019/ACMO2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,1,1,1,7.687,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,1,2,1,8.279,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,1,3,1,8.042,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,TRUE,1,NA,20,67.303,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,2,1,1,5.439,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,2,2,1,5.626,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,2,3,1,4.47,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,TRUE,2,NA,13,41.471,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,3,1,1,3.938,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,3,2,1,4.33,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,3,3,1,3.634,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,TRUE,3,NA,16,47.488,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,4,1,1,5.612,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,4,2,1,5.409,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,4,3,1,6.651,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,TRUE,4,NA,19,68.837,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,5,1,1,3.932,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,5,2,1,6.759,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,5,3,1,5.768,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,TRUE,5,NA,12,35.575,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,6,1,1,3.116,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,6,2,1,3.52,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,6,3,1,3.346,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,TRUE,6,NA,12,30.705,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,7,1,1,5.201,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,7,2,1,5.536,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,7,3,1,4.235,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,TRUE,7,NA,12,35.885,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,8,1,1,5.868,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,8,2,1,5.456,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,FALSE,8,3,1,5.784,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,AGHE2,TRUE,8,NA,10,28.455,FALSE,data-raw/all-scans/scans-20122019/AGHE2_leaf_area.csv,
non_plot,2019,2019-12-20,CRCO34,FALSE,1,1,16,0.677,FALSE,data-raw/all-scans/scans-20122019/CRCO34_leaf_area.csv,
non_plot,2019,2019-12-20,CRCO34,TRUE,1,NA,44,1.844,FALSE,data-raw/all-scans/scans-20122019/CRCO34_leaf_area.csv,
non_plot,2019,2019-12-20,CRCO34,FALSE,2,1,15,0.67,FALSE,data-raw/all-scans/scans-20122019/CRCO34_leaf_area.csv,
non_plot,2019,2019-12-20,CRCO34,TRUE,2,NA,39,1.61,FALSE,data-raw/all-scans/scans-20122019/CRCO34_leaf_area.csv,
non_plot,2019,2019-12-20,CRCO34,FALSE,3,1,13,0.539,FALSE,data-raw/all-scans/scans-20122019/CRCO34_leaf_area.csv,
non_plot,2019,2019-12-20,CRCO34,TRUE,3,NA,35,1.685,FALSE,data-raw/all-scans/scans-20122019/CRCO34_leaf_area.csv,
non_plot,2019,2019-12-20,CRCO34,FALSE,4,1,15,0.84,FALSE,data-raw/all-scans/scans-20122019/CRCO34_leaf_area.csv,
non_plot,2019,2019-12-20,CRCO34,TRUE,4,NA,40,1.701,FALSE,data-raw/all-scans/scans-20122019/CRCO34_leaf_area.csv,
non_plot,2019,2019-12-20,CRCO34,FALSE,5,1,15,0.647,FALSE,data-raw/all-scans/scans-20122019/CRCO34_leaf_area.csv,
non_plot,2019,2019-12-20,CRCO34,TRUE,5,NA,31,1.103,FALSE,data-raw/all-scans/scans-20122019/CRCO34_leaf_area.csv,
non_plot,2019,2019-12-20,CRCO34,FALSE,6,1,15,0.648,FALSE,data-raw/all-scans/scans-20122019/CRCO34_leaf_area.csv,
non_plot,2019,2019-12-20,CRCO34,TRUE,6,NA,29,1.078,FALSE,data-raw/all-scans/scans-20122019/CRCO34_leaf_area.csv,
non_plot,2019,2019-12-20,CRCO34,FALSE,7,1,15,0.806,FALSE,data-raw/all-scans/scans-20122019/CRCO34_leaf_area.csv,
non_plot,2019,2019-12-20,CRCO34,FALSE,8,1,15,0.791,FALSE,data-raw/all-scans/scans-20122019/CRCO34_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,1,1,1,3.923,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,1,2,1,4.686,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,1,3,1,3.746,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,TRUE,1,NA,14,17.581,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,2,1,1,3.783,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,2,2,1,4.133,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,2,3,1,4.591,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,TRUE,2,NA,12,24.714,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,3,1,1,4.615,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,3,2,1,4.229,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,3,3,1,5.029,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,TRUE,3,NA,11,19.199,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,4,1,1,3.653,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,4,2,1,3.819,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,4,3,1,3.64,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,TRUE,4,NA,14,19.445,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,5,1,1,3.964,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,5,2,2,4.414,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,5,3,1,2.792,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,TRUE,5,NA,10,21.824,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,6,1,1,3.748,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,6,2,1,4.01,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,6,3,1,1.731,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,TRUE,6,NA,9,15.922,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,7,1,2,2.472,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,7,2,1,3.807,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,7,3,1,3.36,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,TRUE,7,NA,12,17.916,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,8,1,1,3.271,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,8,2,2,2.876,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,FALSE,8,3,2,2.813,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,GIACM2,TRUE,8,NA,10,13.88,FALSE,data-raw/all-scans/scans-20122019/GIACM_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,1,1,2,0.457,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,1,2,2,0.539,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,1,3,2,0.339,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,TRUE,1,NA,11,1.77,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,2,1,2,0.534,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,2,2,2,0.552,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,2,3,2,0.494,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,TRUE,2,NA,42,5.389,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,3,1,2,0.506,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,3,2,2,0.624,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,3,3,2,0.601,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,TRUE,3,NA,41,5.734,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,4,1,2,0.279,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,4,2,2,0.548,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,4,3,2,0.558,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,TRUE,4,NA,37,4.963,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,5,1,2,0.506,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,5,2,2,0.576,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,5,3,2,0.576,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,TRUE,5,NA,39,6.364,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,6,1,2,0.609,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,6,2,2,0.586,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,6,3,2,0.558,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,TRUE,6,NA,21,3.546,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,7,1,2,0.809,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,7,2,2,0.78,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,7,3,2,0.777,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,TRUE,7,NA,52,11.642,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,8,1,2,0.452,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,8,2,2,0.383,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,FALSE,8,3,2,0.469,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,LOGA2,TRUE,8,NA,42,5.174,FALSE,data-raw/all-scans/scans-20122019/LOGA2_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,1,1,1,4.167,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,1,2,1,5.326,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,1,3,1,4.676,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,TRUE,1,NA,10,28.017,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,2,1,1,4.993,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,2,2,1,4.348,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,2,3,1,4.994,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,TRUE,2,NA,12,34.16,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,3,1,1,5.848,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,3,2,1,6.78,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,3,3,1,6.18,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,TRUE,3,NA,16,44.913,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,4,1,1,5.228,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,4,2,1,5.271,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,4,3,1,4.329,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,TRUE,4,NA,15,33.605,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,5,1,1,3.823,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,5,2,1,4.273,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,5,3,1,4.12,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
