sequence,date,species,USDA_symbol,plot,plant_number,leaf_number,petiole,leaf_length_cm,leaf_width_cm,wet_mass_g,dry_mass_g,SLA,LDMC,LA,censor
2731,2017-05-25,naat,NAAT,743,1,2,FALSE,0.7,0.5,0.00266,0.00106,NA,0.39849624060150374,NA,FALSE
2732,2017-05-25,naat,NAAT,743,1,3,FALSE,1.1,0.6,0.00721,0.00281,NA,0.3897364771151179,NA,FALSE
2733,2017-05-25,naat,NAAT,743,2,1,FALSE,1.1,0.7,0.00549,0.00227,NA,0.4134790528233151,NA,FALSE
2734,2017-05-25,naat,NAAT,743,2,2,FALSE,0.7,0.5,0.00287,0.00129,127.13178294573645,0.4494773519163763,0.164,FALSE
2734,2017-05-25,naat,NAAT,743,2,2,FALSE,0.7,0.5,0.00287,0.00129,60.46511627906977,0.4494773519163763,0.078,FALSE
2734,2017-05-25,naat,NAAT,743,2,2,FALSE,0.7,0.5,0.00287,0.00129,101.55038759689924,0.4494773519163763,0.131,FALSE
2735,2017-05-25,naat,NAAT,743,2,3,FALSE,1.1,0.7,0.00617,0.00256,NA,0.4149108589951378,NA,FALSE
2736,2017-05-25,naat,NAAT,743,3,1,FALSE,1,0.5,0.00532,0.00155,NA,0.2913533834586466,NA,FALSE
2737,2017-05-25,naat,NAAT,743,3,2,FALSE,1,0.5,0.00455,0.00145,NA,0.31868131868131866,NA,FALSE
2738,2017-05-25,naat,NAAT,743,3,3,FALSE,1.1,0.5,0.00486,0.00192,54.6875,0.39506172839506176,0.105,FALSE
2738,2017-05-25,naat,NAAT,743,3,3,FALSE,1.1,0.5,0.00486,0.00192,55.20833333333333,0.39506172839506176,0.106,FALSE
2738,2017-05-25,naat,NAAT,743,3,3,FALSE,1.1,0.5,0.00486,0.00192,48.958333333333336,0.39506172839506176,0.094,FALSE
2739,2017-05-25,naat,NAAT,743,4,1,FALSE,1.2,0.5,0.00576,0.00217,NA,0.3767361111111111,NA,FALSE
2740,2017-05-25,naat,NAAT,743,4,2,FALSE,1.2,0.5,0.00799,0.00238,NA,0.2978723404255319,NA,FALSE
2741,2017-05-25,naat,NAAT,743,4,3,FALSE,3,0.6,0.00895,0.00269,NA,0.3005586592178771,NA,FALSE
2742,2017-05-25,naat,NAAT,743,5,1,FALSE,1,0.5,0.0059,0.00205,NA,0.3474576271186441,NA,FALSE
2743,2017-05-25,naat,NAAT,743,5,2,FALSE,1,0.5,0.00673,0.00234,NA,0.34769687964338786,NA,FALSE
2744,2017-05-25,naat,NAAT,743,5,3,FALSE,1.1,0.5,0.00863,0.00281,NA,0.32560834298957125,NA,FALSE
2745,2017-05-25,heco,HECO7,745,1,1,FALSE,6.6,0.8,0.0998,0.02898,139.99309868875088,0.2903807615230461,4.057,FALSE
2745,2017-05-25,heco,HECO7,745,1,1,FALSE,6.6,0.8,0.0998,0.02898,86.74948240165631,0.2903807615230461,2.514,FALSE
2745,2017-05-25,heco,HECO7,745,1,1,FALSE,6.6,0.8,0.0998,0.02898,71.70462387853692,0.2903807615230461,2.078,FALSE
2746,2017-05-25,heco,HECO7,745,1,2,FALSE,5.6,0.6,0.07362,0.02261,NA,0.30711763107851126,NA,FALSE
2747,2017-05-25,heco,HECO7,745,1,3,FALSE,4.7,0.6,0.05993,0.01827,NA,0.3048556649424329,NA,FALSE
2748,2017-05-25,heco,HECO7,745,2,1,FALSE,6.1,0.5,0.10124,0.02985,NA,0.2948439352034769,NA,FALSE
2749,2017-05-25,heco,HECO7,745,2,2,FALSE,7,0.5,0.10396,0.03001,111.72942352549151,0.2886687187379761,3.353,FALSE
2749,2017-05-25,heco,HECO7,745,2,2,FALSE,7,0.5,0.10396,0.03001,116.89436854381873,0.2886687187379761,3.508,FALSE
2749,2017-05-25,heco,HECO7,745,2,2,FALSE,7,0.5,0.10396,0.03001,46.31789403532156,0.2886687187379761,1.39,FALSE
2750,2017-05-25,heco,HECO7,745,2,3,FALSE,4.7,0.4,0.0377,0.01131,NA,0.30000000000000004,NA,FALSE
2751,2017-05-25,heco,HECO7,745,3,1,FALSE,6.4,0.6,0.0826,0.02444,NA,0.29588377723970943,NA,FALSE
2752,2017-05-25,heco,HECO7,745,3,2,FALSE,5.9,0.6,0.0758,0.02334,NA,0.3079155672823219,NA,FALSE
2753,2017-05-25,heco,HECO7,745,3,3,FALSE,4.3,0.5,0.04368,0.0142,200.6338028169014,0.32509157509157516,2.849,FALSE
2753,2017-05-25,heco,HECO7,745,3,3,FALSE,4.3,0.5,0.04368,0.0142,178.94366197183098,0.32509157509157516,2.541,FALSE
2753,2017-05-25,heco,HECO7,745,3,3,FALSE,4.3,0.5,0.04368,0.0142,100.8450704225352,0.32509157509157516,1.432,FALSE
2754,2017-05-25,heco,HECO7,745,4,1,FALSE,4.5,0.5,0.04698,0.01506,NA,0.3205619412515964,NA,FALSE
2755,2017-05-25,heco,HECO7,745,4,2,FALSE,4.4,0.5,0.04877,0.01475,NA,0.3024400246052901,NA,FALSE
2756,2017-05-25,heco,HECO7,745,4,3,FALSE,6,0.6,0.08385,0.02705,NA,0.32259988073941565,NA,FALSE
2757,2017-05-25,heco,HECO7,745,5,1,FALSE,4.5,0.5,0.05899,0.01982,NA,0.3359891507035091,NA,FALSE
2758,2017-05-25,heco,HECO7,745,5,2,FALSE,4.9,0.5,0.051,0.01662,NA,0.32588235294117646,NA,FALSE
2759,2017-05-25,heco,HECO7,745,5,3,FALSE,5.2,0.6,0.0735,0.02494,NA,0.3393197278911565,NA,FALSE
2760,2017-05-25,naat,NAAT,745,1,1,FALSE,1.4,0.5,0.00513,0.00152,130.92105263157896,0.29629629629629634,0.199,FALSE
2760,2017-05-25,naat,NAAT,745,1,1,FALSE,1.4,0.5,0.00513,0.00152,62.5,0.29629629629629634,0.095,FALSE
2760,2017-05-25,naat,NAAT,745,1,1,FALSE,1.4,0.5,0.00513,0.00152,86.84210526315789,0.29629629629629634,0.132,FALSE
2761,2017-05-25,naat,NAAT,745,1,2,FALSE,0.9,0.6,0.00397,0.00166,NA,0.41813602015113355,NA,FALSE
2762,2017-05-25,naat,NAAT,745,1,3,FALSE,1,0.6,0.00616,0.00258,NA,0.41883116883116883,NA,FALSE
2763,2017-05-25,naat,NAAT,745,2,1,FALSE,1.1,0.6,0.00691,0.00318,NA,0.4602026049204052,NA,FALSE
2764,2017-05-25,naat,NAAT,745,2,2,FALSE,0.9,0.5,0.00375,0.00155,98.06451612903226,0.41333333333333333,0.152,FALSE
2764,2017-05-25,naat,NAAT,745,2,2,FALSE,0.9,0.5,0.00375,0.00155,58.70967741935484,0.41333333333333333,0.091,FALSE
2764,2017-05-25,naat,NAAT,745,2,2,FALSE,0.9,0.5,0.00375,0.00155,110.32258064516131,0.41333333333333333,0.171,FALSE
2765,2017-05-25,naat,NAAT,745,2,3,FALSE,1.1,0.5,0.00765,0.00324,NA,0.4235294117647059,NA,FALSE
2766,2017-05-25,naat,NAAT,745,3,1,FALSE,1,0.5,0.00413,0.00161,NA,0.3898305084745763,NA,FALSE
2767,2017-05-25,naat,NAAT,745,3,2,FALSE,1.1,0.5,0.00427,0.00147,NA,0.34426229508196715,NA,FALSE
2768,2017-05-25,naat,NAAT,745,3,3,FALSE,0.9,0.5,0.00349,0.00153,83.66013071895425,0.4383954154727793,0.128,FALSE
2768,2017-05-25,naat,NAAT,745,3,3,FALSE,0.9,0.5,0.00349,0.00153,104.57516339869282,0.4383954154727793,0.16,FALSE
2768,2017-05-25,naat,NAAT,745,3,3,FALSE,0.9,0.5,0.00349,0.00153,64.70588235294119,0.4383954154727793,0.099,FALSE
2769,2017-05-25,naat,NAAT,745,4,1,FALSE,1,0.4,0.00358,0.00141,NA,0.39385474860335196,NA,FALSE
2770,2017-05-25,naat,NAAT,745,4,2,FALSE,1,0.4,0.00331,0.00124,NA,0.37462235649546827,NA,FALSE
2771,2017-05-25,naat,NAAT,745,4,3,FALSE,1,0.4,0.00334,0.00117,NA,0.3502994011976048,NA,FALSE
2772,2017-05-25,naat,NAAT,745,5,1,FALSE,1,0.5,0.00617,0.00225,NA,0.36466774716369527,NA,FALSE
2773,2017-05-25,naat,NAAT,745,5,2,FALSE,1.1,0.6,0.00514,0.00204,NA,0.39688715953307396,NA,FALSE
2774,2017-05-25,naat,NAAT,745,5,3,FALSE,1.1,0.6,0.00697,0.00295,NA,0.42324246771879487,NA,FALSE
2775,2017-05-25,lopu,LOAM5,745,1,1,FALSE,0.6,1,0.01249,0.00343,134.11078717201167,0.2746196957566053,0.46,FALSE
2775,2017-05-25,lopu,LOAM5,745,1,1,FALSE,0.6,1,0.01249,0.00343,146.64723032069972,0.2746196957566053,0.503,FALSE
2775,2017-05-25,lopu,LOAM5,745,1,1,FALSE,0.6,1,0.01249,0.00343,185.71428571428572,0.2746196957566053,0.637,FALSE
2776,2017-05-25,lopu,LOAM5,745,1,2,FALSE,0.7,1.1,0.01342,0.00386,NA,0.28763040238450077,NA,FALSE
2777,2017-05-25,lopu,LOAM5,745,1,3,FALSE,0.8,1.3,0.01634,0.00478,NA,0.29253365973072215,NA,FALSE
2778,2017-05-25,lopu,LOAM5,743,1,1,FALSE,0.8,1,0.00758,0.00258,NA,0.34036939313984166,NA,FALSE
2779,2017-05-25,lopu,LOAM5,743,1,2,FALSE,0.8,1,0.00622,0.00223,NA,0.35852090032154343,NA,FALSE
2780,2017-05-25,lopu,LOAM5,743,1,3,FALSE,0.6,0.9,0.00386,0.00129,NA,0.3341968911917098,NA,FALSE
2781,2017-05-25,heco,HECO7,743,1,1,FALSE,7.9,0.6,0.10131,0.03131,NA,0.30905142631526994,NA,FALSE
2782,2017-05-25,heco,HECO7,743,1,2,FALSE,7,0.6,0.07851,0.02435,NA,0.3101515730480194,NA,FALSE
2783,2017-05-25,heco,HECO7,743,1,3,FALSE,5,0.5,0.06549,0.01945,NA,0.2969919071613986,NA,FALSE
2784,2017-05-25,heco,HECO7,743,2,1,FALSE,5.4,0.5,0.05868,0.01689,NA,0.2878323108384458,NA,FALSE
2785,2017-05-25,heco,HECO7,743,2,2,FALSE,5.5,0.6,0.06457,0.01902,107.99158780231335,0.2945640390274121,2.054,FALSE
2785,2017-05-25,heco,HECO7,743,2,2,FALSE,5.5,0.6,0.06457,0.01902,111.72450052576237,0.2945640390274121,2.125,FALSE
2785,2017-05-25,heco,HECO7,743,2,2,FALSE,5.5,0.6,0.06457,0.01902,67.82334384858045,0.2945640390274121,1.29,FALSE
2786,2017-05-25,heco,HECO7,743,2,3,FALSE,4,0.5,0.03741,0.0011,NA,0.029403902699812887,NA,FALSE
2787,2017-05-25,heco,HECO7,743,3,1,FALSE,7.6,0.9,0.14318,0.04686,NA,0.32728034641709736,NA,FALSE
2788,2017-05-25,heco,HECO7,743,3,2,FALSE,7,0.6,0.08107,0.02697,NA,0.33267546564697176,NA,FALSE
2789,2017-05-25,heco,HECO7,743,3,3,FALSE,4,0.6,0.04071,0.01447,344.43676572218385,0.3554409236059936,4.984,FALSE
2789,2017-05-25,heco,HECO7,743,3,3,FALSE,4,0.6,0.04071,0.01447,192.95093296475466,0.3554409236059936,2.792,FALSE
2789,2017-05-25,heco,HECO7,743,3,3,FALSE,4,0.6,0.04071,0.01447,79.68210089841051,0.3554409236059936,1.153,FALSE
2790,2017-05-25,heco,HECO7,743,4,1,FALSE,4,0.5,0.04983,0.01424,NA,0.2857716235199679,NA,FALSE
2791,2017-05-25,heco,HECO7,743,4,2,FALSE,5.9,0.7,0.10308,0.02968,NA,0.28793170353123787,NA,FALSE
2792,2017-05-25,heco,HECO7,743,4,3,FALSE,3.5,0.5,0.03758,0.01019,NA,0.27115486961149543,NA,FALSE
2793,2017-05-25,heco,HECO7,743,5,1,FALSE,8,0.8,0.11649,0.03679,NA,0.31582110052365014,NA,FALSE
2794,2017-05-25,heco,HECO7,743,5,2,FALSE,4,0.6,0.04812,0.01733,NA,0.36014131338320865,NA,FALSE
2795,2017-05-25,heco,HECO7,743,5,3,FALSE,6.2,0.8,0.08981,0.03159,NA,0.3517425676428015,NA,FALSE
2796,2017-05-31,lopu,LOAM5,758,1,1,FALSE,4,5.5,0.11052,0.02544,NA,0.23018458197611294,NA,FALSE
2797,2017-05-31,lopu,LOAM5,758,1,2,FALSE,2.8,5.1,0.10717,0.02375,NA,0.22161052533358216,NA,FALSE
2798,2017-05-31,lopu,LOAM5,758,1,3,FALSE,3.2,4.7,0.08149,0.01843,NA,0.2261627193520677,NA,FALSE
2799,2017-05-31,lopu,LOAM5,758,2,1,FALSE,1.4,1.7,0.01218,0.00384,NA,0.31527093596059114,NA,FALSE
2800,2017-05-31,lopu,LOAM5,758,2,2,FALSE,1.7,2.4,0.01672,0.00551,NA,0.3295454545454546,NA,FALSE
2801,2017-05-31,lopu,LOAM5,758,2,3,FALSE,1.5,2.4,0.01563,0.00468,NA,0.29942418426103645,NA,FALSE
2802,2017-05-31,lopu,LOAM5,758,3,1,FALSE,2,3,0.02567,0.00662,NA,0.25788858589793534,NA,FALSE
2803,2017-05-31,lopu,LOAM5,758,3,2,FALSE,2.2,3,0.02647,0.00714,NA,0.269739327540612,NA,FALSE
2804,2017-05-31,lopu,LOAM5,758,3,3,FALSE,2.2,3,0.0212,0.00564,NA,0.2660377358490566,NA,FALSE
2805,2017-05-31,lopu,LOAM5,758,4,1,FALSE,2.8,3.7,0.04937,0.01238,NA,0.2507595705894268,NA,FALSE
2806,2017-05-31,lopu,LOAM5,758,4,2,FALSE,3,4.8,0.05455,0.01414,NA,0.25921173235563705,NA,FALSE
2807,2017-05-31,lopu,LOAM5,758,4,3,FALSE,2.6,3.3,0.03627,0.00932,NA,0.25696167631651506,NA,FALSE
2808,2017-05-31,lopu,LOAM5,758,5,1,FALSE,2.2,3,0.03583,0.00955,NA,0.26653642199274347,NA,FALSE
2809,2017-05-31,lopu,LOAM5,758,5,2,FALSE,2.1,3,0.03281,0.00835,NA,0.25449558061566596,NA,FALSE
2810,2017-05-31,lopu,LOAM5,758,5,3,FALSE,1.5,2.3,0.02126,0.00541,NA,0.2544684854186265,NA,FALSE
2811,2017-05-31,naat,NAAT,759,1,1,FALSE,1.2,2.1,0.00898,0.00223,NA,0.24832962138084635,NA,FALSE
2812,2017-05-31,naat,NAAT,759,1,2,FALSE,2.4,1.4,0.014,0.00288,NA,0.2057142857142857,NA,FALSE
2813,2017-05-31,naat,NAAT,759,1,3,FALSE,1.6,0.9,0.00796,0.00216,NA,0.271356783919598,NA,FALSE
2814,2017-05-31,naat,NAAT,759,2,1,FALSE,1.9,1.1,0.00956,0.00286,NA,0.29916317991631797,NA,FALSE
2815,2017-05-31,naat,NAAT,759,2,2,FALSE,2.2,1.4,0.01248,0.00332,NA,0.266025641025641,NA,FALSE
2816,2017-05-31,naat,NAAT,759,2,3,FALSE,1.6,1.1,0.00715,0.00262,NA,0.3664335664335664,NA,FALSE
2817,2017-05-31,heco,HECO7,759,1,1,FALSE,5.7,0.4,0.02047,0.00223,NA,0.1089399120664387,NA,FALSE
2818,2017-05-31,heco,HECO7,759,1,2,FALSE,5.8,0.4,0.02127,0.00288,NA,0.13540197461212977,NA,FALSE
2819,2017-05-31,heco,HECO7,759,1,3,FALSE,3,0.3,0.00841,0.00216,NA,0.25683709869203325,NA,FALSE
2820,2017-05-31,heco,HECO7,759,2,1,FALSE,4.9,0.3,0.02095,0.00286,NA,0.13651551312649166,NA,FALSE
2821,2017-05-31,heco,HECO7,759,2,2,FALSE,8.5,0.5,0.05634,0.00332,NA,0.058927937522186724,NA,FALSE
2822,2017-05-31,heco,HECO7,759,2,3,FALSE,5,0.5,0.03005,0.00262,NA,0.08718801996672212,NA,FALSE
2823,2017-05-31,heco,HECO7,759,3,1,FALSE,13.3,0.5,0.10628,0.00638,NA,0.060030109145652995,NA,FALSE
2824,2017-05-31,heco,HECO7,759,3,2,FALSE,13.9,0.11365,0.11365,0.00262,NA,0.023053233611966564,NA,FALSE
2825,2017-05-31,heco,HECO7,759,3,3,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
2826,2017-05-31,clbo,CLBO,759,1,1,FALSE,3,0.3,0.00957,0.00282,NA,0.2946708463949843,NA,FALSE
2827,2017-05-31,clbo,CLBO,759,1,2,FALSE,3.3,0.3,0.00848,0.0026,NA,0.30660377358490565,NA,FALSE
2828,2017-05-31,clbo,CLBO,759,1,3,FALSE,4.2,0.4,0.01266,0.00363,NA,0.28672985781990523,NA,FALSE
2829,2017-05-31,clbo,CLBO,759,2,1,FALSE,2.5,0.2,0.00588,0.00114,NA,0.19387755102040816,NA,FALSE
2830,2017-05-31,clbo,CLBO,759,2,2,FALSE,4.9,0.3,0.01808,0.00389,NA,0.21515486725663718,NA,FALSE
2831,2017-05-31,clbo,CLBO,759,2,3,FALSE,2.7,0.2,0.00694,0.00163,NA,0.23487031700288183,NA,FALSE
2832,2017-05-31,clbo,CLBO,759,3,1,FALSE,4.5,0.6,0.01788,0.00404,NA,0.22595078299776286,NA,FALSE
2833,2017-05-31,clbo,CLBO,759,3,2,FALSE,4.1,0.4,0.01551,0.0037,NA,0.23855577047066412,NA,FALSE
2834,2017-05-31,clbo,CLBO,759,3,3,FALSE,3.7,0.4,0.01333,0.00317,NA,0.23780945236309078,NA,FALSE
2835,2017-05-31,clbo,CLBO,759,5,1,FALSE,4.4,0.4,0.01144,0.00247,NA,0.21590909090909088,NA,FALSE
2836,2017-05-31,clbo,CLBO,759,5,2,FALSE,2.8,0.3,0.00595,0.00138,NA,0.23193277310924368,NA,FALSE
2837,2017-05-31,clbo,CLBO,759,5,3,FALSE,2.6,0.3,0.00507,0.00112,NA,0.22090729783037474,NA,FALSE
2838,2017-05-31,lopu,LOAM5,759,1,1,FALSE,2.2,3.4,0.03698,0.0088,NA,0.23796646836127638,NA,FALSE
2839,2017-05-31,lopu,LOAM5,759,1,2,FALSE,2.4,3.2,0.04089,0.0098,NA,0.239667400342382,NA,FALSE
2840,2017-05-31,lopu,LOAM5,759,1,3,FALSE,2,3,0.03988,0.0097,NA,0.24322968906720163,NA,FALSE
2841,2017-05-31,lopu,LOAM5,759,2,1,FALSE,2.7,3.4,0.04572,0.0106,NA,0.23184601924759407,NA,FALSE
2842,2017-05-31,lopu,LOAM5,759,2,2,FALSE,3.2,4,0.06798,0.0155,NA,0.2280082377169756,NA,FALSE
2843,2017-05-31,lopu,LOAM5,759,2,3,FALSE,3.3,4.1,0.06673,0.0157,NA,0.2352764873370298,NA,FALSE
2844,2017-05-31,lopu,LOAM5,759,3,1,FALSE,2,2.7,0.02541,0.0067,NA,0.2636757182211728,NA,FALSE
2845,2017-05-31,lopu,LOAM5,759,3,2,FALSE,1.6,2.6,0.01876,0.005,NA,0.26652452025586354,NA,FALSE
2846,2017-05-31,lopu,LOAM5,759,3,3,FALSE,2,2.7,0.02489,0.0067,NA,0.26918441141020494,NA,FALSE
2847,2017-05-31,lopu,LOAM5,759,4,1,FALSE,2,3.1,0.03454,0.0113,NA,0.32715691951360737,NA,FALSE
2848,2017-05-31,lopu,LOAM5,759,4,2,FALSE,2.2,3.5,0.04111,0.0132,NA,0.3210897591826806,NA,FALSE
2849,2017-05-31,lopu,LOAM5,759,4,3,FALSE,2.2,3.4,0.04064,0.0129,NA,0.3174212598425197,NA,FALSE
2850,2017-05-31,lopu,LOAM5,759,5,1,FALSE,3,3.8,0.04058,0.0125,NA,0.3080335140463283,NA,FALSE
2851,2017-05-31,lopu,LOAM5,759,5,2,FALSE,2.4,3.4,0.03081,NA,NA,NA,NA,FALSE
2852,2017-05-31,lopu,LOAM5,759,5,3,FALSE,2.2,3,0.0202,NA,NA,NA,NA,FALSE
2853,2017-05-31,clpu,CLPU2,758,1,1,FALSE,4.3,0.5,0.03562,0.00902,NA,0.253228523301516,NA,FALSE
2854,2017-05-31,clpu,CLPU2,758,1,2,FALSE,4.1,0.5,0.03309,0.00876,NA,0.26473254759746145,NA,FALSE
2855,2017-05-31,clpu,CLPU2,758,1,3,FALSE,4,0.5,0.03307,0.00864,NA,0.26126398548533414,NA,FALSE
2856,2017-05-31,clpu,CLPU2,758,2,1,FALSE,4.7,0.6,0.03904,0.00914,NA,0.23411885245901642,NA,FALSE
2857,2017-05-31,clpu,CLPU2,758,2,2,FALSE,4.1,0.5,0.03224,0.00792,NA,0.24565756823821341,NA,FALSE
2858,2017-05-31,clpu,CLPU2,758,2,3,FALSE,3.3,0.5,0.02484,0.0063,NA,0.2536231884057971,NA,FALSE
2859,2017-05-31,clpu,CLPU2,758,3,1,FALSE,4.7,0.7,0.04568,0.0104,NA,0.2276707530647986,NA,FALSE
2860,2017-05-31,clpu,CLPU2,758,3,2,FALSE,4.4,0.6,0.04121,0.0095,NA,0.23052657122057754,NA,FALSE
2861,2017-05-31,clpu,CLPU2,758,3,3,FALSE,3.3,0.3,0.02383,0.0057,NA,0.23919429290809904,NA,FALSE
2862,2017-05-31,clpu,CLPU2,758,4,1,FALSE,3.9,0.4,0.02322,0.0066,NA,0.2842377260981912,NA,FALSE
2863,2017-05-31,clpu,CLPU2,758,4,2,FALSE,3.2,0.4,0.0211,0.0058,NA,0.2748815165876777,NA,FALSE
2864,2017-05-31,clpu,CLPU2,758,4,3,FALSE,3.8,0.4,0.01973,0.0054,NA,0.2736948808920426,NA,FALSE
2865,2017-05-31,clpu,CLPU2,758,5,1,FALSE,3.7,0.6,0.03836,0.0092,NA,0.23983315954118875,NA,FALSE
2866,2017-05-31,clpu,CLPU2,758,5,2,FALSE,3.4,0.5,0.03029,0.0077,NA,0.25420931000330144,NA,FALSE
2867,2017-05-31,clpu,CLPU2,758,5,3,FALSE,3.1,0.6,0.02815,0.007,NA,0.24866785079928952,NA,FALSE
2868,2017-05-31,clbo,CLBO,758,1,1,FALSE,4,0.7,0.02944,0.00874,NA,0.296875,NA,FALSE
2869,2017-05-31,clbo,CLBO,758,1,2,FALSE,4.1,0.6,0.02822,0.00805,NA,0.2852586817859674,NA,FALSE
2870,2017-05-31,clbo,CLBO,758,1,3,FALSE,2,0.3,0.00598,0.00155,NA,0.2591973244147157,NA,FALSE
2871,2017-05-31,clbo,CLBO,758,2,1,FALSE,2.4,0.3,0.00688,0.00185,NA,0.26889534883720934,NA,FALSE
2872,2017-05-31,clbo,CLBO,758,2,2,FALSE,2.5,0.3,0.00753,0.002,NA,0.2656042496679947,NA,FALSE
2873,2017-05-31,clbo,CLBO,758,2,3,FALSE,2.4,0.3,0.00794,0.00213,NA,0.2682619647355164,NA,FALSE
2874,2017-05-31,clbo,CLBO,758,3,1,FALSE,2.7,0.5,0.01423,0.00364,NA,0.25579761068165846,NA,FALSE
2875,2017-05-31,clbo,CLBO,758,3,2,FALSE,2.8,0.5,0.01544,0.00378,NA,0.24481865284974091,NA,FALSE
2876,2017-05-31,clbo,CLBO,758,3,3,FALSE,2.2,0.4,0.00875,0.00222,NA,0.2537142857142857,NA,FALSE
2877,2017-05-31,clbo,CLBO,758,4,1,FALSE,4,0.8,0.03402,0.0078,NA,0.2292768959435626,NA,FALSE
2878,2017-05-31,clbo,CLBO,758,4,2,FALSE,4.2,0.5,0.02114,0.0052,NA,0.24597918637653737,NA,FALSE
2879,2017-05-31,clbo,CLBO,758,4,3,FALSE,2.9,0.7,0.02494,0.0061,NA,0.24458700882117082,NA,FALSE
2880,2017-05-31,ceme,CEME2,759,1,1,FALSE,2.9,0.4,0.01642,0.00424,NA,0.2582216808769793,NA,FALSE
2881,2017-05-31,ceme,CEME2,759,1,2,FALSE,3.2,0.5,0.01834,0.00476,NA,0.25954198473282447,NA,FALSE
2882,2017-05-31,ceme,CEME2,759,1,3,FALSE,2.4,0.4,0.01168,0.00295,NA,0.2525684931506849,NA,FALSE
2883,2017-05-31,ceme,CEME2,759,2,1,FALSE,3.1,0.5,0.02212,0.00472,NA,0.21338155515370705,NA,FALSE
2884,2017-05-31,ceme,CEME2,759,2,2,FALSE,2.9,0.5,0.02196,0.00455,NA,0.20719489981785064,NA,FALSE
2885,2017-05-31,ceme,CEME2,759,2,3,FALSE,2.7,0.4,0.01472,0.00323,NA,0.21942934782608695,NA,FALSE
2886,2017-05-31,ceme,CEME2,759,3,1,FALSE,2.8,0.5,0.01608,0.00326,NA,0.2027363184079602,NA,FALSE
2887,2017-05-31,ceme,CEME2,759,3,2,FALSE,3,0.5,0.01796,0.00345,NA,0.1920935412026726,NA,FALSE
2888,2017-05-31,ceme,CEME2,759,3,3,FALSE,2,0.4,0.01119,0.00218,NA,0.19481680071492405,NA,FALSE
2889,2017-06-06,heco,HECO7,758,1,1,FALSE,6.4,0.5,0.04461,0.01169,NA,0.26204886796682364,NA,FALSE
2890,2017-06-06,heco,HECO7,758,1,2,FALSE,6,0.4,0.03339,0.00864,NA,0.25876010781671155,NA,FALSE
2891,2017-06-06,heco,HECO7,758,1,3,FALSE,4,0.4,0.04461,0.00511,NA,0.11454830755436002,NA,FALSE
2892,2017-06-06,heco,HECO7,758,2,1,FALSE,7,0.6,0.04436,0.01188,NA,0.2678088367899008,NA,FALSE
2893,2017-06-06,heco,HECO7,758,2,2,FALSE,8,0.6,0.04878,0.01294,NA,0.2652726527265273,NA,FALSE
2894,2017-06-06,heco,HECO7,758,2,3,FALSE,3.2,0.2,0.01109,0.00365,NA,0.32912533814247075,NA,FALSE
2895,2017-06-06,heco,HECO7,758,3,1,FALSE,5,0.5,0.03091,0.00866,NA,0.2801682303461663,NA,FALSE
2896,2017-06-06,heco,HECO7,758,3,2,FALSE,5,0.5,0.03128,0.00933,NA,0.2982736572890025,NA,FALSE
2897,2017-06-06,heco,HECO7,758,3,3,FALSE,3.9,0.4,0.01763,0.00535,NA,0.30346001134429945,NA,FALSE
2898,2017-06-06,heco,HECO7,758,4,1,FALSE,6.7,0.5,0.03376,0.00997,NA,0.2953199052132702,NA,FALSE
2899,2017-06-06,heco,HECO7,758,4,2,FALSE,6.5,0.5,0.03248,0.00976,NA,0.3004926108374384,NA,FALSE
2900,2017-06-06,heco,HECO7,758,4,3,FALSE,3.4,0.5,0.01813,0.00532,NA,0.29343629343629346,NA,FALSE
2901,2017-06-06,ceme,CEME2,758,1,1,FALSE,2.5,0.6,0.01757,0.00377,NA,0.21457029026750143,NA,FALSE
2902,2017-06-06,ceme,CEME2,758,1,2,FALSE,2.3,0.6,0.01987,0.00419,NA,0.21087065928535484,NA,FALSE
2903,2017-06-06,ceme,CEME2,758,1,3,FALSE,2.2,0.5,0.01803,0.00373,NA,0.20687742651136992,NA,FALSE
2904,2017-06-06,ceme,CEME2,758,2,1,FALSE,2.2,0.5,0.01762,0.00397,NA,0.2253121452894438,NA,FALSE
2905,2017-06-06,ceme,CEME2,758,2,2,FALSE,2.1,0.5,0.01567,0.00337,NA,0.21506062539885132,NA,FALSE
2906,2017-06-06,ceme,CEME2,758,2,3,FALSE,2.1,0.5,0.02002,0.00433,NA,0.21628371628371626,NA,FALSE
2907,2017-06-06,ceme,CEME2,758,3,1,FALSE,4.8,1,0.06666,0.0155,NA,0.23252325232523252,NA,FALSE
2908,2017-06-06,ceme,CEME2,758,3,2,FALSE,1.9,0.3,0.01491,0.00364,NA,0.24413145539906103,NA,FALSE
2909,2017-06-06,ceme,CEME2,758,3,3,FALSE,1.5,0.3,0.01206,0.00265,NA,0.2197346600331675,NA,FALSE
2910,2017-06-06,ceme,CEME2,758,4,1,FALSE,3.9,0.9,0.03849,0.00952,NA,0.2473369706417251,NA,FALSE
2911,2017-06-06,ceme,CEME2,758,4,2,FALSE,3.6,0.7,0.02793,0.00738,NA,0.26423200859291085,NA,FALSE
2912,2017-06-06,ceme,CEME2,758,4,3,FALSE,3.1,0.5,0.02281,0.00621,NA,0.2722490135905305,NA,FALSE
2913,2017-06-06,ceme,CEME2,758,5,1,FALSE,3.3,0.5,0.02793,0.00608,NA,0.217687074829932,NA,FALSE
